Video ID,Video Name and Directory,color_comfort,light_association,complexity,organization,naturalness,interest,valence,stimulation,vitality,comfort,relaxation,hominess,uplift,approachability,explorability
133,MUJI/SPACE_05_MUJI_clip_013,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
134,MUJI/SPACE_05_MUJI_clip_014,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
135,MUJI/SPACE_05_MUJI_clip_015,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
136,MUJI/SPACE_05_MUJI_clip_016,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
137,MUJI/SPACE_05_MUJI_clip_017,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
138,MUJI/SPACE_05_MUJI_clip_018,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
139,MUJI/SPACE_05_MUJI_clip_019,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
140,MUJI/SPACE_05_MUJI_clip_020,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
141,MUJI/SPACE_05_MUJI_clip_021,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
142,MUJI/SPACE_05_MUJI_clip_022,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
143,MUJI/SPACE_05_MUJI_clip_023,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
144,MUJI/SPACE_05_MUJI_clip_024,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
145,MUJI/SPACE_05_MUJI_clip_025,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
146,MUJI/SPACE_05_MUJI_clip_026,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
147,MUJI/SPACE_05_MUJI_clip_027,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
148,MUJI/SPACE_05_MUJI_clip_028,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
149,MUJI/SPACE_05_MUJI_clip_029,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
150,MUJI/SPACE_05_MUJI_clip_030,0.84375,0.802083333,0.333333333,0.791666667,0.583333333,0.572916667,0.7125,0.614583333,0.697916667,0.75,0.770833333,0.708333333,0.65625,0.770833333,0.65625
151,MUJI/SPACE_06_MUJI_clip_001,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
152,MUJI/SPACE_06_MUJI_clip_002,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
153,MUJI/SPACE_06_MUJI_clip_003,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
154,MUJI/SPACE_06_MUJI_clip_004,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
155,MUJI/SPACE_06_MUJI_clip_005,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
156,MUJI/SPACE_06_MUJI_clip_006,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
157,MUJI/SPACE_06_MUJI_clip_007,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
158,MUJI/SPACE_06_MUJI_clip_008,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
159,MUJI/SPACE_06_MUJI_clip_009,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
160,MUJI/SPACE_06_MUJI_clip_010,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
161,MUJI/SPACE_06_MUJI_clip_011,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
162,MUJI/SPACE_06_MUJI_clip_012,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
163,MUJI/SPACE_06_MUJI_clip_013,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
164,MUJI/SPACE_06_MUJI_clip_014,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
165,MUJI/SPACE_06_MUJI_clip_015,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
166,MUJI/SPACE_06_MUJI_clip_016,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
167,MUJI/SPACE_06_MUJI_clip_017,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
168,MUJI/SPACE_06_MUJI_clip_018,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
169,MUJI/SPACE_06_MUJI_clip_019,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
170,MUJI/SPACE_06_MUJI_clip_020,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
171,MUJI/SPACE_06_MUJI_clip_021,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
172,MUJI/SPACE_06_MUJI_clip_022,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
173,MUJI/SPACE_06_MUJI_clip_023,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
174,MUJI/SPACE_06_MUJI_clip_024,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
175,MUJI/SPACE_06_MUJI_clip_025,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
176,MUJI/SPACE_06_MUJI_clip_026,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
177,MUJI/SPACE_06_MUJI_clip_027,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
178,MUJI/SPACE_06_MUJI_clip_028,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
179,MUJI/SPACE_06_MUJI_clip_029,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
180,MUJI/SPACE_06_MUJI_clip_030,0.833333333,0.777777778,0.277777778,0.736111111,0.638888889,0.722222222,0.683333333,0.736111111,0.75,0.763888889,0.791666667,0.708333333,0.75,0.777777778,0.777777778
181,MUJI/SPACE_07_MUJI_clip_001,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
182,MUJI/SPACE_07_MUJI_clip_002,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
183,MUJI/SPACE_07_MUJI_clip_003,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
184,MUJI/SPACE_07_MUJI_clip_004,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
185,MUJI/SPACE_07_MUJI_clip_005,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
186,MUJI/SPACE_07_MUJI_clip_006,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
187,MUJI/SPACE_07_MUJI_clip_007,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
188,MUJI/SPACE_07_MUJI_clip_008,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
189,MUJI/SPACE_07_MUJI_clip_009,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
190,MUJI/SPACE_07_MUJI_clip_010,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
191,MUJI/SPACE_07_MUJI_clip_011,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
192,MUJI/SPACE_07_MUJI_clip_012,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
193,MUJI/SPACE_07_MUJI_clip_013,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
194,MUJI/SPACE_07_MUJI_clip_014,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
195,MUJI/SPACE_07_MUJI_clip_015,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
196,MUJI/SPACE_07_MUJI_clip_016,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
197,MUJI/SPACE_07_MUJI_clip_017,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
198,MUJI/SPACE_07_MUJI_clip_018,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
199,MUJI/SPACE_07_MUJI_clip_019,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
200,MUJI/SPACE_07_MUJI_clip_020,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
201,MUJI/SPACE_07_MUJI_clip_021,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
202,MUJI/SPACE_07_MUJI_clip_022,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
203,MUJI/SPACE_07_MUJI_clip_023,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
204,MUJI/SPACE_07_MUJI_clip_024,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
205,MUJI/SPACE_07_MUJI_clip_025,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
206,MUJI/SPACE_07_MUJI_clip_026,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
207,MUJI/SPACE_07_MUJI_clip_027,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
208,MUJI/SPACE_07_MUJI_clip_028,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
209,MUJI/SPACE_07_MUJI_clip_029,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
210,MUJI/SPACE_07_MUJI_clip_030,0.8125,0.736111111,0.430555556,0.819444444,0.486111111,0.597222222,0.666666667,0.638888889,0.638888889,0.763888889,0.763888889,0.652777778,0.611111111,0.666666667,0.666666667
211,MUJI/SPACE_08_MUJI_clip_001,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
212,MUJI/SPACE_08_MUJI_clip_002,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
213,MUJI/SPACE_08_MUJI_clip_003,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
214,MUJI/SPACE_08_MUJI_clip_004,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
215,MUJI/SPACE_08_MUJI_clip_005,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
216,MUJI/SPACE_08_MUJI_clip_006,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
217,MUJI/SPACE_08_MUJI_clip_007,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
218,MUJI/SPACE_08_MUJI_clip_008,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
219,MUJI/SPACE_08_MUJI_clip_009,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
220,MUJI/SPACE_08_MUJI_clip_010,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
221,MUJI/SPACE_08_MUJI_clip_011,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
222,MUJI/SPACE_08_MUJI_clip_012,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
223,MUJI/SPACE_08_MUJI_clip_013,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
224,MUJI/SPACE_08_MUJI_clip_014,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
225,MUJI/SPACE_08_MUJI_clip_015,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
226,MUJI/SPACE_08_MUJI_clip_016,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
227,MUJI/SPACE_08_MUJI_clip_017,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
228,MUJI/SPACE_08_MUJI_clip_018,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
229,MUJI/SPACE_08_MUJI_clip_019,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
230,MUJI/SPACE_08_MUJI_clip_020,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
231,MUJI/SPACE_08_MUJI_clip_021,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
232,MUJI/SPACE_08_MUJI_clip_022,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
233,MUJI/SPACE_08_MUJI_clip_023,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
234,MUJI/SPACE_08_MUJI_clip_024,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
235,MUJI/SPACE_08_MUJI_clip_025,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
236,MUJI/SPACE_08_MUJI_clip_026,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
237,MUJI/SPACE_08_MUJI_clip_027,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
238,MUJI/SPACE_08_MUJI_clip_028,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
239,MUJI/SPACE_08_MUJI_clip_029,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
240,MUJI/SPACE_08_MUJI_clip_030,0.796875,0.770833333,0.416666667,0.71875,0.552083333,0.65625,0.7,0.677083333,0.71875,0.791666667,0.770833333,0.770833333,0.708333333,0.78125,0.760416667
241,SCAN/SPACE_05_SCAN_clip_001,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
242,SCAN/SPACE_05_SCAN_clip_002,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
243,SCAN/SPACE_05_SCAN_clip_003,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
244,SCAN/SPACE_05_SCAN_clip_004,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
245,SCAN/SPACE_05_SCAN_clip_005,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
246,SCAN/SPACE_05_SCAN_clip_006,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
247,SCAN/SPACE_05_SCAN_clip_007,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
248,SCAN/SPACE_05_SCAN_clip_008,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
249,SCAN/SPACE_05_SCAN_clip_009,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
250,SCAN/SPACE_05_SCAN_clip_010,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
251,SCAN/SPACE_05_SCAN_clip_011,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
252,SCAN/SPACE_05_SCAN_clip_012,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
253,SCAN/SPACE_05_SCAN_clip_013,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
254,SCAN/SPACE_05_SCAN_clip_014,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
255,SCAN/SPACE_05_SCAN_clip_015,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
256,SCAN/SPACE_05_SCAN_clip_016,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
257,SCAN/SPACE_05_SCAN_clip_017,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
258,SCAN/SPACE_05_SCAN_clip_018,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
259,SCAN/SPACE_05_SCAN_clip_019,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
